Genero,Artista,Titulo,Cancion
Salsa,Celia Cruz,Quimbara (part. Johnny Pacheco),"Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá

Eh, mamá
Eh-eh, mamá
Eh, mamá
Eh-eh, mamá

La rumba me está llamando
Bongo, dile que ya voy
Que se espere un momentico
Mientras canto un guaguancó

Dile que no es un desprecio
Pues vive en mi corazón
Mi vida es tan solo eso
Rumba buena y guaguancó, eh-ah

Eh, mamá
Eh-eh, mamá

¡Azúcar!

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Si quieres gozar, si quieres bailar
Quimbara, cumbara, cumba-quimbamba, oh

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Ay, lo baila María y también Joseíto
Quimbara, cumbara, cumba-quim, bajito

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Quimbara, quimbara, quimbara
Quimbara, mi cumba, cumba, quimbara, cumbara, cumba

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, quimbara, cumbara, cumba, quimbara, cumbara
Cumba, quimbara, cumbara, cumba, quimbara, cumbara, cumba

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Ay, lo baila Teresa, también Joseíto
Y quimbara, cumbara, cumba-quim, bajito

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Ay, quimbara, quimbara, quimbara
Quimbara, mi cumba, cumba, quimbara, mi cumba, cumba

Quimbara, cumbara, cumba, quimbambá
Quimbara, cumbara, cumba, quimbambá

¡Ajá!
¡Vámono' pa' allá!
¡Hey!
¡Jah!
¡Ay, Dios mío!
¡Qué lío!

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, quimbara, que quimbara, que quimbara, que quimbara
Que tumbara, que tumbara, que quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Ay, lo baila Teresa y lo baila Juanito
Y quimbara, cumbara, cumba-quim, bajito (bajito, bajito)

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
¡Dispara!
¡Dispara!

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
¡Dispara!
¡Dispara!

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
¡Dispara!
¡Dispara!

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, quimbara, quimbara, quimba-quimbambá
Y quimbara, quimbara, quimba-quimbambá

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, quimbara-quimbara, quimba, quimbara-quimbara
Quimba, quimbara-quimbara, quimba, quimbara-quimbara, pero

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, cumbara-cumbara, cumba, cumbara-cumbara
Cumba, cumbara-quimbara, cumba, cumbara-quimbara, cumba

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá
Eh, cachín, cachán, cachán, cachumba
Cumbara quimbara, cumba-cu, la rumba

Quimbara, cumbara, cumba-quimbambá
Quimbara, cumbara, cumba-quimbambá"
Salsa,Celia Cruz,La Negra Tiene Tumbao,"Esa negrita que va caminando
Esa negrita tiene su tumba'o
Y cuando la gente la va mirando
Ella baila de la'o, anda bien apreta'o
Apreta'o, apreta'o

(La negra tiene tumba'o)
Azúcar, azúcar
(Y no camina de la'o)

Si quieres llegar derecho
Mejor camina de frente
Para que no hayan tropiezos
Y vengas y te lamentes

Si quieres llegar primero
Mejor se corre despacio
Disfruta bien de la vida (cariño)
Aunque tomando medidas (azúcar)

(La negra tiene tumba'o)
Tiene tumba'o, tiene tumba'o
(Y no camina de la'o)
Y no camina de la'o, y no camina de la'o

(La negra tiene tumba'o)
Ay, tumba'o
(Nunca camina de la'o)
Nunca camina de la'o, de la'o

(Me tiene tumba'o, me tiene tumba'o)
(Anda derechito, no camina de la'o)
(Me tiene tumba'o, me tiene tumba'o)

Cuando la gente se muere (ay, Dios mío)
Se dice que era tan buena (tan buena)
Tan buena cuando vivía
Como la noche y el día (¿tú crees?)

Que a mí me vengan a decir la verdad
No aguanto ya más mentiras (siempre lo mismo)
Disfruto bien de la vida
Aunque tomando medidas (azúcar)

(La negra tiene tumba'o)
Tiene tumba'o, tiene tumba'o
(Y no camina de la'o)
Y no camina de la'o, y no camina de la'o

(La negra tiene tumba'o)
Ay, tumba'o
(Nunca camina de la'o)
Nunca camina de la'o, de la'o

(Anda derechito)
(Anda derechito, no camina de la'o)
(La negra tiene tumba'o)

Me tiene tumba'o
Anda derechito, no camina de la'o
Diosa de la noche, dulce como el mela'o
Otra como ella, yo nunca he encontra'o
Ven aquí, para poder compartir

Porque eres tú la negra linda que me hace feliz
Otra no quiero (eres tú la que me da inspiración)
Sin ti, me muero (me hace falta, vente a mi corazón)
Otra no quiero (si no estás, siento desesperación)
Sin ti, me muero (siempre amarte será mi vocación)

Me tiene tumba'o
Anda derechito, no camina de la'o
Diosa de la noche, dulce como el mela'o
Otra como ella, yo nunca he encontra'o

Esa negrita tiene tumba'o
Todos la siguen por su camina'o
Esa negrita tiene tumba'o
Todos la siguen por su camina'o

(La negra tiene tumba'o)
Tiene tumba'o, tiene tumba'o
(Y no camina de la'o)
Y no camina de la'o, y no camina de la'o

(La negra tiene tumba'o)
(Y no camina de la'o)

Esa negrita que va caminando
Esa negrita tiene su tumba'o
Y cuando la gente la va mirando
Ella baila de la'o, anda bien apreta'o
Apreta'o, apreta'o (azúcar)

(La negra tiene tumba'o)
Me tiene tumba'o, me tiene tumba'o
(Y no camina de la'o)
Me tiene tumba'o, me tiene tumba'o

Ay, tumba'o (ay, tumba'o)
Nunca camina de la'o, de la'o

(La negra tiene tumba'o)
Me tiene tumba'o, me tiene tumba'o
(Y no camina de la'o)
Nunca camina de la'o, de la'o

(La negra tiene tumba'o)
Me tiene tumba'o, me tiene tumba'o
(Y no camina de la'o)
Nunca camina de la'o, de la'o"
Salsa,Celia Cruz,No Tiene Talento,"No tiene talento pero es muy buena moza
Tiene buen cuerpo y eso es otra cosa
Muy poderosa en televisión
Tiene un trasero que causa sensación (2 veces)

Sabor,
Aquí esta la salsa con changa y rap
Que es mucho mejor
Y le trae la historia
De una mamita en television
Que con su trasero supo ganarse admiración

Causo
Entre los actores
Gran simpatía con su esplendor
Y entre la actrices la antipatía por la razón
De que su palanca fuera su cuerpo y no su valor

Intro:...
No tiene talento...(2 veces)

Amo
Al ejecutivo de arte dramático lo embrujo
Moviendo el trasero poquito a poco lo conquisto
Así fue la estrella más destacada
Dentro del show

Fallo
No pudo en la escena donde hubo llanto
Pues no lloro
No canto en la escena donde había canto
Solo doblo
Y a pesar de todo
Sigue cobrando mucho mejor

No tiene talento pero es muy buena moza
(no tiene talento pero es muy buena moza)
No tiene talento pero echa pa´ delante
(no tiene talento pero echa pa´ delante)
Pero mira mira mira mira que elegante
Sera que ella tiene una cosa preciosa
Y tiene un buen cuerpo razon poderosa
Pero mira mira mira mira que elegante
No tiene talento pero echa pa´ delante
La larara la la lara
La larara la la lara
La larara la la lara
La larara la la lara

No tiene talento pero es muy buena moza
Mirala mirala mirala ...."
Salsa,Celia Cruz,Yerbero Moderno,"Se oye el rumor de un pregonar
Que dice así
El yerberito llegó
Llegó

Traigo yerba santa pa' la garganta
Traigo keisimon pa' la inchazón
Traigo abrecaminos pa' tu destino
Traigo la ruda pa' el que estornuda

También traigo albahaca pa' la gente flaca
El apasote para los brotes
El vetiver para el que no ve
Y con esta yerba se casa usted, yerbero

Traigo yerba santa pa' la garganta
Traigo keisimon pa' la inchazón
Traigo abrecaminos pa' su destino
Traigo la ruda pa' el que estornuda

También traigo albahaca pa' la gente flaca
El apasote para los brotes
El vetiver para el que no ve
Y con esta yerba se casa usted

(Y con esa yerba se casa usted)
Ay, que yo traigo yerba santa pa' la garganta
(Y con esa yerba se casa usted)
Ay, que yo traigo abrecaminos, yo traigo abrecaminos
Pa' tu destino

(Y con esa yerba se casa usted)
Y que yo traigo el vetiver, mira, yo traigo el vetiver
Para el que no ve
(Y con esa yerba se casa usted)
Yerbero, yerbero, yerbero, yerbero moderno
Yerbero moderno
(Y con esa yerba se casa usted)
Pero yo traigo keisimon pa'la hinchazón
(Y con esa yerba se casa usted)
Es que yo traigo el apasote para los brotes
(Y con esa yerba se casa usted)

(Y con esa yerba se casa usted)
Pero yo traigo el apasote para los brotes
(Y con esa yerba se casa usted)
Oye, yo traigo yerba santa, yo traigo yerba santa
Pa' la garganta
(Y con esa yerba se casa usted)
Y que yo traigo keisimon pa'la hinchazón
(Y con esa yerba se casa usted)
Pero yo traigo el vetiver pa' el que no ve

(Y con esa yerba se casa usted)
Pero yo traigo albahaca pa' la gente flaca
(Y con esa yerba se casa usted)
Yerbero, yerbero, yerbero
Yo traigo la ruda pa' el que estornuda
(Y con esa yerba se casa usted)
Yo tengo el vetiver, pero yo traigo el vetiber
Pa' el que no ve
(Y con esa yerba se casa usted)
Yo traigo yerba santa pa' la garganta
Y con esa yerba se casa usted"
Salsa,Celia Cruz,Yo Viviré (I Will Survive),"Mi voz puede volar, puede atravesar
Cualquier herida, cualquier tiempo
Cualquier soledad, sin que la pueda controlar
Toma forma de canción, así es mi voz
Que sale de mi corazón
Y volará, sin yo querer
Por los caminos más lejanos
Por los sueños que soñé
Será reflejo del amor de lo que me tocó vivir
Será la música de fondo de lo mucho que sentí

Oye mi son, mi viejo son
Tiene la clave de cualquier generación
En el alma de mi gente, en el cuero del tambor
En las manos del conguero, en los pies del bailador
Yo viviré, allí estaré
Mientras pase una comparsa con mi rumba cantaré
Seré siempre lo que fui, con mi azúcar para ti
Yo viviré, yo viviré

Y ahora vuelvo a recordar, aquel tiempo atrás
Cuando me fui buscando el cielo de la libertad
Cuantos amigos que dejé y cuantas lágrimas lloré
Yo viviré, para volverlos a encontrar
Y seguiré, con mi canción
Bailando música caliente como bailo yo
Y cuando suene una guaracha
Y cuando suene un Guaguancó
En la sangre de mi pueblo en su cuerpo estaré yo

Oye mi son, mi viejo son
Tiene la clave de cualquier generación
En el alma de mi gente, en el cuero del tambor
En las manos del conguero, en los pies del bailador
Yo viviré, allí estaré
Mientras pase una comparsa con mi rumba cantaré
Seré siempre lo que fui, con mi azúcar para ti
Yo viviré, yo viviré

Oye mi son, mi viejo son
Tiene la clave de cualquier generación
En el alma de mi gente, en el cuero del tambor
En las manos del conguero, en los pies del bailador
Yo viviré, allí estaré
Mientras pase una comparsa con mi rumba cantaré
Seré siempre lo que fui, con mi azúcar para ti
Yo viviré, yo viviré

(Sobreviviendo)
En esta vida lo que estoy haciendo
Sobreviviendo
Estoy sobreviviendo, estoy sobreviviendo
(Sobreviviendo)
Para que la gente me siga oyendo

(Rompiendo barreras, voy sobreviviendo
Cruzando fronteras, voy sobreviviendo)
Doy gracias a Dios por este regalo
El me dio la voz y yo te la he dado
¡Con gusto!
(Rompiendo barreras, voy sobreviviendo
Cruzando fronteras, voy sobreviviendo)
Para ti mi gente siempre cantaré
Te daré mi azúcar caramba y sobreviviré
(Rompiendo barreras, voy sobreviviendo
Cruzando fronteras, voy sobreviviendo)
Yo viviré, yo viviré, yo viviré y sobreviviré"
Salsa,Celia Cruz,Ríe y Llora,"¡Azúcar!

Lo que es bueno hoy
Quizás no lo sea mañana
He ahí el valor del momento
He ahí el presente perfecto

La oportunidad de llegar
Tú verás si te montas en ella
Agárrate fuerte
Y ya no te sueltes

Ríe, llora
Que a cada cual le llega su hora
Ríe, llora
Vive tu vida y gózala toda

¡Azúcar!

Todo es tan relativo
No es que recuerde, sino que no olvido
Eso es el perdón, recordar sin dolor
Agárrate fuerte y ya no te sueltes

Ríe, llora
Que a cada cual le llega su hora (le llega, le llega)
Ríe, llora
Vive tu vida y gózala toda (vive tu vida y gózala toda)

¡Azúcar!

Ríe, llora
Vive tu vida y gózala toda (ay, toda)
Ríe (ríe, ríe), llora (ay, llora)
Que esta negrita no pasa de moda

¡Ay, qué sabroso es!
¡Ay, qué sabroso!
¡Qué sabrosito es este ritmo de ahora!

(Esta negrita no pasa de moda)
No paso de moda, no paso de moda
(Esta negrita no pasa de moda)

Ríe, llora
Esta negrita no pasa de moda
(Te lo dije)"
Salsa,Celia Cruz,Isadora,"Cuando bailó se libero tal vez
Autentico fue el mensaje de isadora
En cada amor una pasion vivio
Y a nadie se encadenaba isadora
El arte que dominó
Cual llama de su placer
El mundo entero animado ovacionó

Isadora formo la liberacion
Isadora duncan
Leyenda que no murio
Tuvo el encanto la simpatia la valentía
La bailarina de una pureza que no mentia
En las piernas de isadora
Bailaban muchas razones
Impuso una nueva moda
Con sus improvisaciones
El ballet que fue su arte
Nombre y fama le gano
Y el amor fue su estandarte
El hombre fue su pasion

Cuando bailo se libero tal vez
Autentico fue el mensaje de isadora
En cada amor una pasion vivio
Y a nadie se encadenaba isadora
El arte que domino
Cual llama de su placer
El mundo entero animado ovacionó

Eeee.. La gran isadora duncan
Su arte al mundo brindo
Su vida fue una tragedia
Pero su baile triunfo
Isadora duncan

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Isadora duncan bailaba
Sin reglas ni posicion
Interpretaba sus danzas con luz e improvisacion
Isadora duncan

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Se liberaba al danzar
Se liberaba al amar
Fue muy violenta su vida
Y violento fue el final
De isadora duncan

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Este homenaje sencillo
A lo que su arte fue
Se lo brinda con cariño
Ese gran di-de-cure
Di-de-cure

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Eeee.. La gran isadora duncan
Bailo y bailo por doquier
Con ese temperamento
Hizo al mundo estremecer
Isadora duncan

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Fue muy violenta tu vida
Y violento tu final
Isadora isadora duncan
Yo te tengo que cantar
Para ti va mi canción

Isadora formo la liberacion
Isadora duncan leyenda que no murio

El mundo que la admiro
El mudo que la aplaudio
Cuando supo de su muerte
Por isadora lloro lloro y lloro

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Isadora formo la liberacion
Isadora duncan leyenda que no murio

Isadora formo la liberacion
Isadora duncan leyenda que no murio"
Salsa,Celia Cruz,Dile Que Por Mí No Tema,"Dile a tu nuevo querer
Que no hay nada que temer
Porque hace ya hace mucho tiempo
Que te borre de mi mente
Y no me acuerdo de ti
Pues toda mi atención

La tengo puesta en alguien
Que lo merece en verdad
Al saberme mimar
Tal como lo soñé
Le cuido me cuida le beso me besa
Compartimos nuestro cariño
Y no me queda ni un
Instante disponible
Para ocuparme de quien
No respeto nunca mi amor
He perdido el tiempo
Pensando
Creyendo

Las falsas promesas que hacias
Ojalá puedas hacerle muy feliz
Y así no tenga que sufrir
La decepcion que yo sufri
Las falsas promesas que hacias
Ojalá puedas hacerle muy feliz
Y así no tenga que sufrir
La decepcion que yo sufri"
Salsa,Celia Cruz,Usted Abusó,"Usted abusó
Sacó provecho de mí, abusó
Sacó partido de mí, abusó
De mi cariño, usted abusó

Y me perdona
Por seguir con este tema
Yo no sé escribir poema
Ni tampoco una canción
Sin un tema de amor
Cada palabra, cada verso
Me recuerda el momento
Que mi amor se te entregó
Que mi amor se te entregó y usted abusó

Usted abusó
De mí cariño, usted abusó
Sacó partido de mí, abusó
Sacó provecho de mí, abusó

Y fue mi mal
Me destruyó el desamor
Su gran escuela del dolor
Ya no sé si lo maldice
O lo bendice el corazón
Cada palabra, cada verso
Me recuerda el momento
Que mi amor se te entregó
Cuando te entregué mi amor y usted abusó

Y fue mi mal
Porque jamás en mi creyó y usted
Sacó provecho de mi, abusó
Y me perdona por quererle tanto, tanto, tanto
Y por eso mismo usted
Sacó provecho de mi, abusó
No, no, no sé si lo maldice
O lo bendice mi corazón porque usted
Sacó provecho de mí, abusó
Yo no sé lo que pasó
Que usted de mi se burló
Sacó provecho de mí, abusó
De mi cariño, usted, se burló, me dejó, se rio

Por eso ahora ya yo no vuelvo a querer
Sacó provecho de mí, abusó
Abusó de mí cariño
Ay, de mi cariño, usted se burló
De mi también, abusó
Consuélate como yo
He aprendido que en la vida en amor todo es mentira
De mi cariño, usted se burló, me dejó, se rio"
Salsa,Celia Cruz,Maquinolandera,"(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)

Oh, oh, oh, oh (maquinolandera)
Ay, maquinita landera (maquinolandera)
Ayer se fue con chavela (maquinolandera)
Se fue pa' la rumbandela (maquinolandera)

Máquina, máquina (maquinolandera)
Máquina, máquina (maquinolandera)
A gozar y a bailar (maquinolandera)
Con su maquinolandera (maquinolandera)

(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)
(chumba la candela, maquinolandera)

Oh, oh, oh, oh (maquinolandera)
No me hables tanta bobera (maquinolandera)
No seas tan pamplinera (maquinolandera)
Estoy plantando bandera (maquinolandera)

Con la maquinolandera (maquinolandera)
Máquina, máquina (maquinolandera)
Pero maquinolandera (maquinolandera)
Pero maquinolandera (maquinolandera)

Oh, oh, oh, oh (maquinolandera)
Ay, maquinita landera (maquinolandera)
Esa negrita rumbera (maquinolandera)
Se fue corriendo pa' fuera (maquinolandera)

Para que nadie la viera (maquinolandera)
Con tremenda borrachera (maquinolandera)
Máquina, máquina (maquinolandera)
Máquina, máquina (maquinolandera)

Maquinolandera (maquinolandera)
Maquinolandera (maquinolandera)
(maquinolandera, maquinolandera)
(maquinolandera, maquinolandera)

Oh, oh, oh, oh (maquinolandera)
Ay, maquinita landera (maquinolandera)
Me voy pa' la rumbedera (maquinolandera)
Esa negrita manuela (maquinolandera)

Oh, oh, oh, oh (maquinolandera)
Maquinolandera (maquinolandera)
Máquina, máquina (maquinolandera)
Máquina, máquina (maquinolandera)

Oh, oh, oh, oh (maquinolandera)..."
Salsa,Celia Cruz,Que Le Den Candela,"Ese hombre que tu tienes no esta en nada
En vez de enamorarte, te desgasta
No tiene buenos modales
Y no es atento contigo
Ese hombre no se merece que le des tanto cariño

El duerme la mañana y tu trabajas
Y luego por la noche se te escapa
Te exige que tú le laves
Que lo vistas y lo calces
Y si acaso tu protestas
Se indigna y quiere pegarte

Que le den candela
Ay que le den castigo
Que lo metan en una olla
Y que se cocine en su vino

Que le den candela
Que le den castigo
Que lo cuelguen de una cometa
Y que luego corten el hilo

¡Azúcar, azúcar!

Ese hombre que tu tienes, buena amiga
Si yo fuera tú, le dejaría
Las maletas en la puerta
Y una nota que dijera
A partir de este momento
Que te cocine tu abuela

Que le den candela
Ay que le den castigo
Que lo metan en una olla
Y que se cocine en su vino

Que le den candela
AY, que le den castigo
Que lo cuelguen de una cometa
Y que luego corten el hilo

Que le den candela, que le den
Que le den castigo
Que no sea tan malo y haragán
Que sea más bueno contigo

Que le den candela, que le den
Que le den castigo
Que se cocine en su vino
Y que agarre otro camino

Que le den candela, que le den
Que le den castigo
Que le den candela, que le den
Que le den, que le den
Dile que no sea cretino

Que le den candela, que le den
Que le den castigo
Ese hombre no te merece
Te digo que lo tienes que olvidar

Oyéme, cocínalo bien
Ponlo en la sartén
Que se lo lleve un camión o lo arroye un tren
Que se cocine en su vino
Que vaya a comer, a la casa el vecino
Ponlo en la sartén
Que le cocine su abuela, yo no cocino
Que se cocine en su vino
Él no sabe que tu tienes otro en el bullpent, ay
Ponlo en la sartén
Mejores que él, hay mucho más de cien
Que se cocine en su vino"
Salsa,Celia Cruz,Toro Mata (part. Johnny Pacheco),"Toro mata y toro mata
Toro mata rumbambero y toro mata toro torito
Toro mata y toro mata
Toro mata rumbambero y toro mata

Apolon le permite
Hacer el quite pichinche
Ytoro mata toro toro torito

Apolon le permite
Hacer el quite pichinche
Toro mata y toro toro

Toro mata y toro mata
Toro mata rumbambero y toro mata toro torito y toro
Toro mata y toro mata
Toro mata rumbambero y toro mata

Toro viejo se murió
Mañana comemos carne
Ay, toro mata toro toro torito

Toro viejo se murió
Mañana comemos carne
Ay, toro mata toro toro torito

Toro mata y toro mata
Toro mata rumbambero, ay, toro mata toro torito
Toro mata y toro mata
Toro mata rumbambero, ay, toro mata

Apolon no le permite
Hacer el quite pichinche
Toro mata toro toro torito

Apolon no le permite
Hacer el quite pichinche
Toro mata toro toro torito

Toro mata y toro mata
Toro mata rumbambero, ay, toro mata torito toro toro
Toro mata y toro mata
Toro mata rumbambero, ay, toro mata

Quién trajo a ese negro aquí
Ay, la pondé pondé
Se fugó de Manati
Ay, la pondé, ponde
El negro cara bali
Ay, la pónde pónde, ay, la pónde
La pongo la ponde, yeh
Ay la pondé pondé, yeh
Toro mata, ay, toro mata
Ay, toro, mata, ay, la pónde"
Salsa,Celia Cruz,"Ritmo, Tambor y Flores","Yo soy jardinero, hago milagros de amor
Yo soy jardinero, hago milagros de amor
Doy la sonrisa del alma y el perfume de la flor
Doy la sonrisa del alma y el perfume de la flor

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores

Las flores de mi jardín
Las dedico para ti
Azucenas y gardenias
Y perfume de alelí

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores

Un jardinero de amor
Siembra una flor y se va
Otro viene y la cultiva
¿De cuál de los dos será?

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ritmo, tambor y flores
Ritmo, tambor, tambo y flores

Las flores de mi jardín
Las dedico para ti
Azucenas y gardenias
Y perfume de alelí

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Ay mi ritmo, es ritmo de bailadores
Y te lo canto regando flores

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Canto mi ritmo, canto a las flores
Canto a la Cuba de mis amores

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
Las flores y los amores, hay que saberlos tratar

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores
La flor sin agua se seca
Y amor sin besos, se va

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores

Ritmo, tambor y flores
Ritmo, tambor, tambo y flores"
Salsa,Celia Cruz,Vieja Luna,"Quiero escaparme con la vieja luna
en el momento en que la noche muere
cuando se asoma la sonrisa blanca
en la mañana de mi adversidad

Quiero volver a revivir la noche
porque la vieja luna volverá
ella es quien sabe donde está mi amor
ella sabe si es que lo perdí

Vieja luna que en la noche va

Quiero volver a revivir la noche
porque la vieja luna volverá
ella es quien sabe donde está mi amor
ella sabe si es que lo perdí

Vieja luna que en la noche va"
Salsa,Celia Cruz,Babalu,"Babaluuuuuu
Babalu
Babalu aye
Babalu aye
Babaluaaaaye
Ta empezando lo velorio
Que le hacemo a Babalu
Dame diez y siete velas
Ay Pa ponerla en cruz.
Y Dame un cabo de tabaco mayenye
Y un jarrito de aguardiente,
Dame un poco de dinero mayenye
Pa' que me de la suerte.
CORO
Yo Quiere pedi
Que mi negro me quiera
Que tenga dinero
Y que no se muera
Ay! Yo le quiere pedi a Babalu
Ay! un negrito muy santo como tu
Que no tenga otro negro
Y que a mi me quiera.
Ay Babalu aye
Babalu aye
Chango-abalu aye
Babalu aye
Babalu aye
Ay dame diecisiete velas pa aguachar un pie
Babalu aye
Babalu aye
Ay babababa que baba que baba Babalu aye
Babalu aye
Babalu aye"
Salsa,Celia Cruz,Caramelo a Kilo.,"Caramelo a Kilo. (Celia Cruz y La Sonora Matancera)

Caramelo, caramelo, caramelo a kilo oye. Caramelo a kilo.
Caramelo, caramelo, caramelo a kilo oye. Caramelo a kilo.

Yo traigo los caramelos, sabroso pa tu boquita.
Yo traigo los caramelos, sabroso pa tu boquita.
Si tu los prueba chiquita, te comes hasta el tablero.

Caramelo, caramelo, caramelo a kilo oye. Caramelo a kilo.
Caramelo, caramelo, caramelo a kilo oye. Caramelo a kilo.

Los traigo de coco y piña, de limon y miel de abejas.
Los traigo de coco y piña, de limon y miel de abejas.
De piña para las niñas y los de miel para viejas.

Caramelo, caramelo, caramelo a kilo.
Caramelo, caramelo, caramelo a kilo.
Caramelo, caramelo, caramelo a kilo.

Ay caramelo, caramelo, caramelo, que lindo para ti
Ay caramelo, ay caramelo, ay caramelo yo traigo para ti
Yo lo traigo de fresa, lo traigo la niña limon y chocolate que lindo para ti.
Ay caramelo, caramelo, caramelo, caramelo. 
Ay caramelo, que rico, que rico, que rico y que bueno, que rico para ti
Caramelo, caramelo, caramelo.
Ay caramelo, ay caramelo, que rico, que rico, caramelo que rico vaya!

Caramelo, caramelo, caramelo a kilo.
Caramelo, caramelo, caramelo a kilo.
Caramelo, caramelo, caramelo a kilo.
Caramelo, caramelo, caramelo a kilo.

Eh caramelo, caramelo, caramelo que lindo para ti
Ay caramelo, ay caramelo ay caramelo yo lo traigo para ti.
Para ti, para ti, para ti, para ti, para ti, para ti, para ti.
Fresa la niña limon y chocolate caramelo.
Ay caramelo que rico.

Caramelo, caramelo, caramelo a kilo.

Caramelo."
Salsa,Celia Cruz,Las Pilanderas (dúo Matilde Díaz),"Señora Juana María
Mira que me coge el día
Pláncheme mi pantalón
Mira que quiero llegar
Para poder festejar
El cumpleaños de la Virgen
De mi pueblo tropical

Que vengan de Santa Marta
Que vengan para bailar
Al son de las pilanderas
De mi pueblo tropical
Pero que vengan de Santa Marta
Que vengan para bailar
Al son de las pilanderas
De mi pueblo tropical

Dígale a las pilanderas
Que traigan maíz, panela
Para hacer la chicha e´mojo
Y manden por el pilón
Donde el compa Pantaleón
Y cuatro cajas de velas
Pa´quemarla en el cumbión

Que vengan de Santa Marta
Que vengan para bailar
Al son de las pilanderas
De mi banco tropical
Pero que vengan de Santa Marta
Que vengan para bailar
Al son de las pilanderas
De mi banco tropical

Ay pila, pila, pilandera
Que llega la nochebuena
Ay pila, pila, pilandera
Oye pero que venga, que venga buena
Ay pila, pila, pilandera
Que traigan maíz, panela
Ay pila, pila, pilandera
Maiz, panela y azúcar también

Ay pila, pila, pilandera
Que pila, pila, que pila, pila, que muera
Ay pila, pila, pilandera
Que llega la nochebuena
Ay pila, pila, pilandera
Señora Juana María ya viene el día
Ay pila, pila, pilandera
Que traigan maíz, panela

Pila, pila, pila, pilanderas
Pila, pila, pilanderas
Pila, pila, pilanderas
Pila, pila, pilanderas"
