Genero,Artista,Titulo,Cancion
rock,albertucho,la gata,"Conocí a una morena que tenia la nariz mu chiquinina
Y los ojos del color de veinte mares
Que navegan por mi orilla pa decirme pesadillas
Que tu mente y que tus curvas al coloso
Arrebataron su poder
Conocí a una morena que bailaba en la montaña
Que la nieve se derrite a su pasar
Que los arboles miraban de reojo entre las cumbres
Cuando ven a la morena galopar

Que tu eres la gata que ladra a los perros
Que asusta con una mira
Mi melodía se pone corbata
Si ve a la morena llegar
Que tu eres la gata que no tiene dueño
Que asusta con solo mira
Mi melodía se baja las bragas
Si ve a la morena llegar

Conocí a una morena que revienta las mañanas
Con las botas de su suerte al caminar
Las aceras plastilina y a su paso desafina
Dulcemente pa que yo pueda afinar

Y ni afino ni na de na
Y ni afino ni na de na

Conocí a una morena y la veo de vez en cuando
Y le canto la canción que le escribí
Y le brillan los ojillos
Y me atizan los martillos
Y mi voz se crece ancha al repetir"
rock,albertucho,la persiana,"Luna de mala lengua
que hostiga insultos a mi persiana
porque no pasa su claridad.

Cinta de to' lo negro
que en mis ojitos de traicionero
rebusca dentro y pa' echarme a pelear
con mis misterios.

Y deja la luna entrar...
y deja la luna entrar!

Que hoy está más redonda
que los pezones de quien me nombra
que los ceritos que me aportaba
y el no estudiar.

No quiero lunas de canciones tristes
quiero el cemento de mi ciudad
quiero mi cuento, mi firmamento
y la luna que en el cielo de mi Bellavista
yo veo brillar

y deja la luna entrar!

Y ahora que estoy podrio
que sudo a gusto muerto de frío
que me sofoco con el aliento de la humedad.

Y ahora que aborreciendo
del sol sus rayos y mandamientos
me siento en mi oscura cueva y a respirar
y a esperar.

Que deja la luna entrar...

Que hoy está más redonda
que los pezones de quien me nombra
que los ceritos que me aportaba
y el no estudiar.

No quiero lunas de canciones tristes
quiero el cemento de mi ciudad
quiero mi cuento, mi firmamento
y la luna que en el cielo de mi Bellavista
yo veo brillar

y deja la luna entrar!

Caminito pal cortijo y a la hermita y a fumar
yo me siento prisionero, yo me siento prisionero de mi gente y mi amistad
que de la mano llevo un alma que me llora, que me llora despecha
lágrimas de agua de canto pero de felicidad.

Deja la luna, deja la luna
y deja la luna entrar."
rock,albertucho,la silla de plástico,"Míralo, ahí está, sentado en una silla de plástico
mirando pa abajo no entiende un carajo de na
míralo, ahí está, si te fijas respira y no habla
y navega en un barco de idioteces
que no valen pa na.

Parece que un bicho le da a un botón
de higos a brevas
el resto del tiempo es un lastre
que fuma relojes de arena
mira cómo está

Mira por ahí va, no sabe cual es la estación
donde para lo bueno
y empieza a ser menos de lo que será
suerte que se va de la mano de nadie
y no mata el gusanillo ni pa atrás
y su mano es excremento y el papel
su cara arruga al escuchar
que no hay menos vida que una vida
sin historia ni compás.

¡Pobre ingenuo, inútil!

Mira como está
las marujas con la compra le regalan mala cara
y el periódico de ayer hoy no vale para nada
y se acuerda de que fue una gran persona
y su lágrima resbala por el cuello
de una mísera litrona.

Y se sienta en la silla a esperar
a los años traidores, que le vieron fracasar.

¡Pobre ingenuo, inútil!

Mira mira mira como está
parece que un bicho le da a un botón
de higos a brevas
el resto del tiempo es un lastre
que fuma relojes de arena
mira cómo está"
rock,albertucho,las moscas,"Mil palabras sin apeadero
en el teje de toa la pringue de la grasa de mi pelo, que suda y no piensa, y apesta de cerca y tumba los nervios del que lo maneja.

Cuenta oscura de la madera 
del rosario que te espera y en la papelera
poco mas y en resumidas cuentas 
roña que alimenta y a las moscas que a mi me rodean, moscas que mi me rodean, moscas moscas... que a mi me rodean

Borrón que huele a pesar de toda espera
charcos de podredumbre en mi azotea
músculo errante que se debate a duelo
quién es el loco? quién es malo? quién sincero?

Que ya lo se, que zumban porculeras pero suspiro, ay si no fuera por ellas que empujan a tientas no ven una mierda y yo pajarillo de alas mu negras 
de esas mismas moscas se alimenta
moscas que a mi me rodean, 
moscas que a mi me rodean
moscas moscas... que a mi me rodean

Y se alimenta de moscas que a mi me rodean, moscas que a mi me rodean moscas moscas... que a mi me rodean moscas... que a mi me rodean"
rock,albertucho,lo venidero,"Estoy perdido por saber que estando vivo
se me van los sin motivos
y me agarro a tu pared
sigo esclavo de la estupida paciencia
voi descolgando alfileres, alfileres de tender
que reflejan un ayer
que me separa del centro
un memoria y momento
un remedio pa´mi ser.

Sabemos del suelo de marte
de mil conservantes,
los chinos fabrican robots
pero no sabemos si es sange o es cielo
si esto es verdadero,
si existe un lucero que alumbra
sincero los pasos delcalzos
de lo venidero
los pasos descalzos de lo venidero (x2)
de lo venidero..."
rock,albertucho,los mastodontes de corazón,"El trueque fino la manera destartalada
se presenta sincera y firme
con el orgullo como bate,
y las manoplas de abrazar escaparates...
Solo son culpables los mastodontes de corazon,
los que me ayudan, resoplan del lado del vicio...
Que encarnado en la pasión suena a desquicio,
sangra latente... roza la puta maravilla...
y la alimenta sin piedad...
amigo mio es la amistad.
Amigo mio es la amistad....
Amigo mio...
Me suda el nabo los millones,
lo que mas brillan son los galones que tu me pones,
los que me tocan los cojones,
te lo digo de verdad...
No se puede desterrar a la pureza,
mis palabras son la mierda
que se junta con la quinta esencia.
Si no te crees que digo gloria,
si mi diarrea mental no te saca una risa:
para la escucha, sube la vida,
dame collejas, dame una chusta...
dime cretino; amigo mio...
amigo mio es la amistad.
Amigo mio...
Amigo mio...
Amigo mio...
Solo son culpables los mastodontes de corazon,
los que me ayudan, resoplan del lado del vicio...
Que encarnado en la pasión suena a desquicio, sangra latente...
roza la puta maravilla...
y la alimenta sin piedad...
amigo mio es la amistad.
Amigo mio es la amistad"
rock,albertucho,manos de trapo (mas de locos que de sabios),"Que el más loco
me da más vida que el más sabio
ni tesoros ni castillos sin tus labios.

Unos pies que se enraízan en el suelo
calentitos por el sol
libre por el sol.

Y ahora que duerme acompañada
confieso que no quiero otra cama
si a menos de dos cuartas
no se encuentra su cara.

Me absorbe la claridad ansiada
de estar toda la noche
pegado a la ventana.

Y despierto el latido adulterado
bombea las mil razones de un boli
entre mis manos.

Manos de trapo esposadas a contratos
carentes de callos que el tiempo borraron
manos incultas que apenas recitan
y sólo al tocarte merecen ser mías.

Presente a la vez que impresentable
exprimo poseso el amargo intragable
aquel amanecer que solo ven los ojos
cubiertos del salitre del mar de los muy solos.

Manos de trapo esposadas a contratos
carentes de callos que el tiempo borraron
manos incultas que apenas recitan
y sólo al tocarte merecen ser mías.

Que limpio mis miserias sólo con estas manos que son...

Manos de trapo esposadas a contratos
carentes de callos que el tiempo borraron
manos incultas que apenas recitan
y sólo al tocarte merecen ser mías."
rock,albertucho,matanza de almas,"Si un puño lleva escopetas cargadas 
si la conciencia me hierve al usarla 
si amo a destajo si el amor millaga 
¿Quién inventó la matanza de almas? 

Y yo no fui, quien vendió las historias las contaminó, 
y las convirtió en escoria 
yo no fui quien cambió de sitio el cerebro del soldado. 
Yo le di una mano al que me encadenó 
y con la otra dos hostias sin pedir perdón. 

Si un falso paso decide un destino 
tal como dijo el poeta en su sino 
""todo palante al andar yo no esquino 
tuyas las botas tuyo es el camino"". 

Y yo no fui, quien vendió las historias las contaminó, 
y las convirtió en escoria 
yo no fui quien cambió de sitio el cerebro del soldado. 
Yo le di una mano al que me encadenó 
y con la otra dos hostias sin pedir perdón."
rock,albertucho,mentira,"Tienes la mentira encadenada a tus palabras 
Tengo la palabra que describe tus hazañas 
Te duelen los ojos de limpiarte las legañas 
Duermes muy tranquila y vas perdiendo batallas 

Gana la tristeza y aliada con mis nervios 
Mi saliva pide un poquito de tu cuerpo 
Sigue siendo mudo el corazón por un te quiero 
Duele la desidia de maldad de pensamiento 

Se derrumba todo y yo sigo estando quieto 
Todo por los vicios que me das, lo que yo quiero 
Tú no te preocupes, sabes que te soy sincero 
Como se te olvide te pondré la soga al cuello. 

Plagias las verdades, contaminas el entorno 
Pena de ser vida sin tener ningún apoyo 
Sueltas el pecado, interrumpes la inocencia 
Pisas todo verbo de verdad y de elocuencia 

Y, a pesar de todo, la lujuria se abre paso 
Me haces inconsciente ante tu cuerpo desnudado 
Mientras tú me mientes, me refugio y no reparo 
No hay aboliciones de tus sesos soy esclavo"
rock,albertucho,mi conciencia,"Pienso, 
mi causa es bastarda, 
siempre que atento las ganas de dar bofetadas. 
Sucia, 
coraza de nada, 
juzgando a mis pensamientos se nutre y me mata. 
Es mi conciencia un licor, 
a veces es matarratas, 
quien me ayude a soportarla, 
espero, no esté contaminada. 
Noto al calor del cabreo 
que se disfraza de mala, 
tiene los senos de escarcha 
y a mi me nubla y empaña. 
Es mi conciencia un licor, 
a veces es matarratas, 
quien me ayude a soportarla, 
espero, no esté contaminada. 
El fiel perdona al ladrón 
que le engañó a la mañana, 
diciendo que no había luz, 
que la noche no se acaba. 
No quiere amor de cartón 
que se deshace en el agua, 
no aspira a juegos de barra 
para poder conquistarla. 
Es mi conciencia un licor, 
a veces es matarratas, 
quien me ayude a soportarla, 
espero, no esté contaminada."
rock,albertucho,mi estrella,"Tengo que recurrir a mi poca inteligencia, 
me está quitando las ganas de andar por mi senda de hierba, 
y la cubre con piedras. 
No tiene nombre, no existe, pero puedo verla, 
es de metales preciosos, se expresa en madera, 
¿dónde hostias está mi estrella? 
Alumbra por turnos a quien la desea, 
cuando me llora la abro de piernas 
y espera que cuente mil cuentos que a nadie interesan. 
¿Dónde hostias está mi estrella? 
que sacude las cenizas que aún me queman, 
las ordena y las escupe en puño y letra 
y espera que cuente mil cuentos que a nadie interesan. 
Le pregunto a mis sentidos, uno a uno, 
si recuerdan el color de aquellas flores 
que envolvían a los poetas, 
si es que estuviesen marchitas 
necesito que aparezcan, 
que la rieguen con su llanto, 
que se abra de vida y piernas, 
¿dónde te escondes bastarda?, 
¿dónde hostias está mi estrella? 
Alumbra por turnos a quien la desea, 
cuando me llora la abro de piernas 
y espera que cuente mil cuentos que a nadie interesan. 
¿Dónde hostias está mi estrella? 
que sacude las cenizas que aún me queman, 
las ordena y las escupe en puño y letra 
y espera que cuente mil cuentos que a nadie interesan."
rock,albertucho,mi voz,"Y esta voz, es más menos como yo,
No se asoma mucho al aire para no auyentar al sol.
Y pienso yo en la voz de aquel tenor,
La miraba y de oro era,
Pues la mía es de madera,
La que flota en el cajón
De las cuatro notas guarras y el corazón.
No puedo cantar más fuerte,
Por la ausencia brillan mis agudos
Son felpudos donde se limpian las botas
Tus recuerdos que me azotan.
Pues mi voz, cuando me canta al oido,
Yo la echo enfurecido, pues araña los latidos
De mi arteria más macarra,
La que mis huevos amarra
Y me impulsa a cagarme en tó...
Esta voz."
rock,albertucho,ni el mismo dios,"El temple de un toro cabreao
la rabia espera
la lágrima sa desatao
la muerte acecha
que no se merece el obras 
y viendo el sebo
que soy como el suelo que engancha ni arrastra
los pensamientos negros

Yo llego contigo al final
te canto esto
para hacer hueco a tu bondad
no existe cielo
la vía te dio una razon
pa hacer memoria
sabiendo que ni el mismo Dios 
te hace sombra
sabiendo que ni el mismo Dios
te hace sombra

Que con la carga de un mulo enfermo
a taconazos cuesta arriba y en mis sueños
solo te faltan y alas de paja
pa ser el angel que protege mi mortaja
de una cabeza sin pensamientos
solo mentiras y de vez en cuando cuento
que me preteges y que me arropas
y que llenando de palabras esta boca yo

Yo llego contigo al final
te canto esto
para hacer hueco a tu bondad
no existe cielo
el tiempo te dio una razon
pa hacer memoria
sabiendo que ni el mismo Dios te hace sombra
sabiendo que ni el mismo Dios te hace sombra"
rock,albertucho,no pueden florecer,"Busco mi libertad para no perder tiempo 
si la encuentro algún día la echaré a volar 
y creo que está escondida en lugares ingenuos 
donde juega conmigo la felicidad 
y me escribe por carta tu testamento 
tu que me impides mi propia libertad. 

Y tu no ves más allá 
yo no seré uno más 
de los que venden su vida a la sociedad. 
Vida que sin saber, basan solo en su fe 
y sus semillas no pueden florecer. 

Tu no ves más allá 
yo no seré uno más 
de los que venden su vida a la sociedad. 
Vida que sin saber, basan solo en su fe 
y sus semillas no pueden florecer. 

Tu pierdes la razón pues tu Dios tiene precio 
mi fe no se ha perdido es que nunca existió 
rabia me da de verlos partirse los cuernos 
no cabe tu conciencia en mi realidad. 

Tu no ves más allá 
yo no seré uno más 
de los que venden su vida a la sociedad. 
Vida que sin saber, basan solo en su fe 
y sus semillas no pueden florecer."
rock,albertucho,partira,"Partirá del remiendo de un recuerdo, partirá
que las ganas se tropiezan con el pan
con el pan que nunca llega.

Reflejar de la pena la más negra, reflejar
menos mal que el amuleto
que se esconde en el secreto de tus piernas
sigue siendo la constante más vital
y del rincón de mis sonrisas.

Y que más da
si vuelvo antes de llegar
si la cuna de los vientos
mecerá en un cielo abierto
separando en grano el tiempo
que me queda por cantar.

Recordar la firmeza de los pasos, recordar
que aún sabiéndome sereno
tengo que implicar al nervio
rellenándome las venas y hay mis venas de verdad
pa vestirme de gamberro.

Y que más da
si vuelvo antes de llegar
si la cuna de los vientos
mecerá en un cielo abierto
separando en grano el tiempo
que me queda por cantar."
rock,albertucho,pelos gato,"Cubierta de pelos de gato se despierta, 
contándole a su vida lo que le sucedió. 
No tiene ni puta idea de cómo subió las escaleras, 
y mirando la almohada vió la cara de un cualquiera 
que se tiró, y le dejó unas llaves, una nota y un adiós. 
Y antes de salir se desayuna la primera, 
que ya estaba puesta antes de que saliera el Sol, 
sueña diez segundos que el que le abrió la puerta 
cuando llegue de trabajar le tendrá puesta la mesa. 
Y una lágrima amarga recuerda que se está metiendo a vieja 
y que la Luna le aconseja que se olvide del amor, 
que no hay sitio en la miseria, 
que en su vida ha sido de nadie compañera. 
Y a la vuelta, el viento le acompaña hasta su celda, 
que no es más que ella misma en su salón, 
sin nadie a quien contarle batallitas de farol 
que ella inventa para olvidar el dolor. 
Y una lágrima amarga recuerda que se está metiendo a vieja 
y que la Luna le aconseja que se olvide del amor, 
que no hay sitio en la miseria, 
y que en su vida ha sido de nadie compañera."
rock,albertucho,piltrafilla (con kutxi romero),"Me olvido de todo 
De ti y de tus cuernos 
Del negro que asoma por los agujeros 
De un cráneo infectado por cuervos hambrientos 
Del verde, ¡que horrendo! te pudre el cerebro 

Me acuerdo del sur 
Y en mi fosa de muerto 
Hay mil catacumbas que adornan tu suelo 
La cara lavada y de puertas pa dentro 
Rezuma tu mierda, tu cara, tu muerto... 

Me olvido de sombras hambrientas de sueños 
Alpiste te comes, alpiste me creo 
Tu jaula tu via y yo tu comia 
Humano sin humanidad, ¡piltrafilla!
Piltrafilla... 

Desprecio tu lengua de falsa saliva 
De momias pasadas, de rosca en la vida 
Recurro a ignorar tus ingratas paridas, 
Me cago en lo q representa tu vida 

Me olvido de sombras hambrientas de sueños 
Alpiste te comes, alpiste me creo 
Tu jaula tu via y yo tu comia 
Humano sin humanidad, ¡piltrafilla!
¡Piltrafilla!
¡Piltrafilla! ¡piltrafilla!

Me olvido de sombras hambrientas de sueños 
Alpiste te comes, alpiste me creo 
Tu jaula tu via y yo tu comia 
Humano sin humanidad piltrafilla, 
Piltrafilla..."
rock,albertucho,que se callen los profetas,"Que despeinando sin motivos no hay destino, que posao en mi camino rebelde que a mi falta de realidad

que si abrazo es porque quiero
malo o bueno yo decido mi quehacer
y no quiero vistas y desde fuera de mi piel

Escusa vieja voy a aceptar que hay una fuerza 
que controla tu verdad
que mas misterios hay en tus ojos niña
que en el cielo y en el mar
y caigo al fondo de un siniestro que es tan nuestro
como de la humanidad
y toco fondo,no respiro, me estremezco
pero huelo a soledad

Pero huelo a soledad
y voy haciendo el camino
con el mismo cemento 
que expulsa de dentro el que no tiene sino
Pero huelo a realidad
y sigo siendo una estafa
que se vuelve locura
las noches oscuras y te vende el presente
y le da de comer

Si miro al cielo y no hay figuras en las nubes
para que mi respirar
si veo que daño los oidos del poeta
más me gusta mi cantar
y lo de dentro no es un cuento, es escarmiento
y falta de honestidad
y que se callen los profetas
que mi incrédula viñeta no quiere saber si hay mas
que no le importa el que vendrá

Que no le importa el que vendrá
y voy haciendo el camino
con el mismo cemento
que expulsa de dentro el que no tiene sino
pero huelo a realidad
y sigo siendo una estafa 
que se vuelve locura
las noches oscuras y te vende el presente

Pero huelo a soledad 
y voy haciendo el camino
con el mismo cemento 
que expulsa de dentro el que no tiene sino
pero huelo a realidad
y sigo siendo una estafa
que se vuelve locura
las noches oscuras y te vende el presente
y le da de comer

El mundo lucha por tesoros,estandartes
religiones y demás
y me aplasta las palabras con sus besos
un gran monstruo material
y la mas absurda compra come y muere
deformes bailan al son
un imbécil de infelices ignorantes
que no tienen opinion

Muere sangrante la inquietud 
y voy haciendo el camino
con el mismo cemento 
que expulsa de dentro el que no tiene sino
pero huelo a realidad 
y sigo siendo una estafa 
que se vuelve locura
las noches oscuras y te vende el presente

Pero huelo a soledad
y voy haciendo el camino
con el mismo cemento
que expulsa de dentro el que no tiene sino
pero huelo a realidad 
y sigo siendo una estafa
que se vuelve locura
las noches oscuras y te vende el presente
y le da de comer"
