Genero,Artista,Titulo,Cancion
Reggaeton,Bad Bunny,DÁKITI (part. Jhay Cortez),"Baby, ya yo me enteré, se nota cuando me ve'
Ahí donde no ha' llega'o, sabe' que yo te llevaré
Y dime qué quiere' beber, e' que tú ere' mi bebé
Y de nosotro' quién va a hablar, si no nos dejamo' ver

Y a vece' e' Dolce, a vece' e' Bulgari
Cuando te lo quito después' de lo' partie'
La copa de vino, la libra de mari
Tú está' bien suelta y yo de safari

Tú mueve' el culo fenomenal
Pa' yo devorarte como animal
Si no te ha' veni'o, yo te vo' a esperar
En mi cama, y lo voy a celebrar

Baby, a ti no me opongo
Y siempre te lo pongo
Y si tú me tira'
Vamo' a nadar en lo hondo

Si e' por mí, te lo pongo
De septiembre hasta agosto
A mí sin cojones
Lo' que digan tu' amiga'

Ya yo me enteré, se nota cuando me ve'
Ahí donde no ha' llega'o, sabe' que yo te llevaré
Y dime qué quiere' beber, e' que tú ere' mi bebé
Y de nosotro' quién va a hablar, si no nos dejamo' ver

(¿Me sigue'?)

Mami, me tiene' juquea'o, sé
Si fuera' la uru', me tuviese' parquia'o
Dando vuelta por el Condado
Contigo siempre arrebata'o

Tú no ere' mi señora
Pero toma cinco mil y gástalo en Sephora
Louis Vuitton, ya no compra en Pandora
Como piercing, a los hombre' perfora, eh eh eh 

Hace tiempo le rompieron el cora (el cora)
Estudiosa, puesta pa' ser doctora (doctora)
Pero le gustan lo' títere' wheeleando motora (motora)
Yo estoy pa' ti la' veinticuatro hora'

Baby, a ti no me opongo
Y siempre te lo pongo (yo te lo pongo)
Y si tú me tira'
Vamo' a nadar en lo hondo (nadar en lo hondo)

Si e' por mí, te lo pongo
De septiembre hasta agosto
Y a mí sin cojone'
Lo' que digan tu' amiga'

Ya yo me enteré, se nota cuando me ve'
Ahí donde no ha' llega'o, sabe' que yo te llevaré
Y dime qué quiere' beber, e' que tú ere' mi bebé
Y de nosotro' quién va a hablar, si no nos dejamo' ver

Y a vece' e' Dolce, a vece' e' Bulgari
Cuando te lo quito después' de lo' partie'
La copa de vino, la libra de mari
Tú está' bien suelta y yo de safari

Tú mueve' el culo fenomenal
Pa' yo devorarte como animal
Si no te ha' veni'o, yo te vo' a esperar
En mi cama, y lo voy a celebrar"
Reggaeton,Bad Bunny,Una Vez (part. Mora),"Lo nuestro no te conviene, eh
Pero él ya no te entretiene, eh
Sé que te incito a pecar, lo tratas de controlar
Pero no se detiene, eh

Y déjame sentirte una vez
Por si no te vuelvo a ver
Luego lo sigo normal con mi vida
Y tú la tuya con él

Pero déjame sentirte una vez (sentirte una vez)
Por si no te vuelvo a ver
Luego lo sigo normal con mi vida

Pero dale, escápate
Y si hay gente, tápate
Y allá abajo, acicálate
Porque hoy te va' pa' casa y casi ni traté
Y si tienes problemas, conmigo pégate

Que quiero ponerte a gritar mi nombre, pa' que lo recuerde'
Siempre anda conmigo cuando el novio se le pierde
Carita de nena buena, nunca pierde
Conmigo se siente cabrón, él es solo un resuelve

¿Y qué vas a hacer si me pego
Y te jalo por el pelo?
Pa' mí que te va a gustar
Solo déjate llevar

Y déjame sentirte una vez
Por si no te vuelvo a ver
Luego lo sigo normal con mi vida
Y tú la tuya con él

Pero déjame sentirte una vez (sentirte una vez)
Por si no te vuelvo a ver
Luego lo sigo normal con mi vida
Y tú la tuya con él

Y tú la tuya con él
(Tú la tuya con él)
Yeh, yeh, yeh, yeh
Ey

Baby, yo quiero chingarte, te lo confieso
Pero me conformo solo con un beso
Yo no creo en el amor ni en nada de eso
Pero no sé, porque ahora, siempre que rezo

Le pido a Dios que me deje verte desnuda
Tú te vas, pero esta bellaquera continúa
Me pongo celoso cuando hablas de él (shh)
Dime qué vamo' a hacer

Yo solo quiero hacerlo hasta el amanecer
Porque sé que pronto vas a desaparecer
Si fuera por mí, te llevara de gira
Creo que voy a extrañar la forma esa en que me miras

Con cara de nena buena pero bellaquita
Esos ojitos que los poderes me quita
Quiero verte brincando, toda mojadita
Y tu cara cuando yo te pase la lengüita

Y te traje en whiskicito con agüita tónica
Yo sé que no eres virgen, que no eres católica
Lo más que me gusta es que tú eres media complicá'
Quiero ver cómo tus ojos se ponen con índica

Verdecito' colora'o (colora'o), ao'
No sé si se nota, me tienes desespera'o
Soñando contigo todas las noches, desvela'o
Déjame probarte y cada cual por su la'o, eh

¿Y qué vas a hacer si me pego
Y te jalo por el pelo?
Yo sé que te va a mojar
Solo déjate llevar

Y déjame sentirte una vez (sentirte una vez)
Por si no te vuelvo a ver
Luego lo sigo normal con mi vida
Y tú la tuya con él

(Y tú la tuya con él)
(Tú la tuya con él)
(Tú la tuya con él)
(Tú la tuya con él)"
Reggaeton,Bad Bunny,Andrea (part. Buscabulla),"(Eh-ah)
(Quiero alguien que se atreva)

Cuatro de la mañana
Y Andrea
Saliendo de La Perla
Mucho' la critican sin conocerla

Calle como un Civic
Inteligente como un Tesla
Soñando con alguien que pueda comprenderla
Y no quiera cambiarla, solo quererla
Ey, solo quererla

De la IUPI pa' la Inter
De la Inter pa' Sagrado
Equivocándose de amore' en lo que llega el indicado
Quiere quedarse en PR, no irse pa' ningún estado

Pero todo se ha complicado
Como si ser mujer fuera un pecado
La demonia ha despertado
Ey

Una guerrera, Juana de Arco
Temperamental, Niurka Marco'
A la buena, beso y abrazo
A la mala, botellazo sin soltar el vaso

Le gustaba el básquet, leer, estudiar y hacerse lazo'
Pero, de esa niña, solo quedan pedazo'
Se ha buscado un par de caso'
Por no aguantarle chiste' a ningún payaso, ey

Mírala cómo camina
Lo que le falta es la tarima
Cansada de esperar propina y de lo que su familia opina
Pa' colmo, ahora el gobierno la llama asesina

Una diva campesina
Chico
Quédate en tu esquina, ey
Y no pida rosa' si no aguanta' espina'

No quiero que nadie me diga
Lo que yo tengo que hacer
Se ponen a hablar
Y conmigo, verán, no van a joder

Que digan lo que sea
Yo subo y bajo, como la marea
Se tratan de montar y tambalean
Quiero alguien que se atreva, que se atreva
Y me entienda a mí

Una loca que no quiere un loco
Quiere vino tinto y sushi de Yoko
Días de playita, helado de coco
Se merece tanto y recibe tan poco

La ma'i reza por un doctor, ingeniero
Y ella con bichote' y rapero'
Mi prima dice que es un cuero
Y lo que nadie sabe es que a su corazón le hace falta un suero

(Eh-ah)

Chinga cabrón, se comenta
Y aunque la ven jangueando toda la semana, no se ve contenta, no
Lo malo siempre se sabe
Y lo bueno nunca se cuenta

Joseando pa' la renta
Llorando más de la cuenta
No hay mujer sin herida'
Ni hombre que no mienta

Ey, ella no quiere una flor
Solo quiere que no la marchiten
Que cuando compre pan, no le piten
Que no le pregunten qué hizo ayer
Y a un futuro lindo, le inviten

Que le den respeto y nunca se lo quiten
Que le den respeto y nunca se lo qui-
Que-Que le den respeto y nunca se lo quiten
No, nunca se lo quiten

Porque ella es jefa, patrona
Y aunque casi casi, por dentro, se desmorona
Se acicala y se ve cabrona
Se acicala y se ve cabrona

La vida va como Verstappen en Fórmula 1
Y Buddy Baker en Daytona, ey
Andrea hace tweet
Que se mamen un bicho las persona'

No quiero que nadie me diga
Lo que yo tengo que hacer
Se ponen a hablar
Y conmigo, verán, no van a joder

Que digan lo que sea
Yo subo y bajo, como la marea
Se tratan de montar y tambalean
Quiero alguien que se atreva, que se atreva
Y me entienda a mí

Hablan mierda, yo lo encuentro funny, funny
Sigo mi sueño y buscando ese money
Que no hay money, que no hay money
Que yo sigo buscando ese honey, ese honey

¡A bailar!

Que digan lo que sea"
Reggaeton,Maluma,11 PM,"Once de la noche, todavía no contesta
Una de la mañana, todavía no hay respuesta
Dos de la mañana, me dice que está dispuesta
Tres de la mañana, yo te tengo una propuesta

Cómo hacerte entender
Que, conmigo, tú te ves mejor (dime)
Que, en mi carro, tú te ves mejor
El cuarto huele a Christian Dior
Eres muy bonita pa' llorar por él
No merece que seas fiel
Ni tampoco tu piel, bebé

Cómo hacerte entender
Que, conmigo, tú te ves mejor
Que, en mi carro, tú te ves mejor
El cuarto huele a Christian Dior
Eres muy bonita pa' llorar por él
No merece que seas fiel
Ni tampoco tu piel, ooh

Él no va a extrañarte, tampoco va a pensarte
Dice que está ocupado en cosas más importantes
La nube que no deja ver el sol brillante
No lo dejes que te apague, eh (no, no)
No lo dejes que te apague (no)

Cómo hacerte entender
Que, conmigo, tú te ves mejor
Que, en mi carro, tú te ves mejor
El cuarto huele a Christian Dior
Eres muy bonita pa' llorar por él (llorar por él)
No merece que seas fiel (no merece que seas fiel)
Ni tampoco tu piel, ooh (no, no, no, no)

Once de la noche, todavía no contesta (yeh, yeh, yeh, yeh)
Una de la mañana, todavía no hay respuesta (no, no, no, no)
Dos de la mañana, me dice que está dispuesta (baby)
Tres de la mañana, yo te tengo una propuesta (dime)

Cómo hacerte entender
Que, conmigo, tú te ves mejor
Que, en mi carro, tú te ves mejor
El cuarto huele a Christian Dior
Eres muy bonita pa' llorar por él
No merece que seas fiel
Ni tampoco tu piel, (baby) bebé

Cómo hacerte entender
Que, conmigo, tú te ves mejor
Que, en mi carro, tú te ves mejor
El cuarto huele a Christian Dior
Eres muy bonita pa' llorar por él (llorar por él)
No merece que seas fiel (no merece que seas fiel)
Ni tampoco tu piel, ooh

Maluma, baby
Ba-ba-ba, ba-ba-baby"
Reggaeton,Maluma,ADMV,"No te has ido de mi vida, vida mía
Pero ya te extraño
Quién diría, nadie lo creía
Y ya vamos pa' un año

De solo pensar en perderte
Las milésimas se vuelven horas
Contigo yo me voy a muerte
Y mucho más cuando estamos a solas

Cuando nos falle la memoria
Y solo queden las fotografías
Que se me olvide todo
Menos que tú eres mía

Cuando los años nos pesen
Y las piernas no caminen
Los ojos se nos cierren
Y la piel ya no se estire
Cuando lo único que pese
Sea lo que hicimos en vida
Y aunque nada de esto pase, uoh
Eres el amor de mi vida, uoh
Eres el amor de mi vida

Yah, yah (dice)

Me encanta verte desnudita
Eres la pintura más bonita
Tanta belleza, ¿quién la explica?
En la ducha, moja'íta
Si salimos, fina, exquisita
Y en los parches donde no se quitan

To' los planes cambiaron
Era perro y me amarraron
El corazón me robaron
Justo y necesario
Me haces sentir millonario

Cuando los años nos pesen
Y las piernas no caminen
Los ojos se nos cierren
Y la piel ya no se estire
Cuando lo único que pese
Sea lo que hicimos en vida
Y aunque nada de esto pase, uoh
Eres el amor de mi vida

Siempre me he soñado una vida contigo
Más valen los hechos que lo prometido
Sin saber a donde vayas, te persigo

Y cuando falle la memoria
Y solo queden las fotografías
Que se me olvide todo
Menos que tú eres mía

Cuando los años nos pesen
Y las piernas no caminen
Los ojos se nos cierren
Y la piel ya no se estire
Cuando lo único que pese
Sea lo que hicimos en vida
Y aunque nada de esto pase, uoh
Eres el amor de mi vida, uoh
Eres el amor de mi vida"
Reggaeton,Maluma,"Cuatro Babys (part. Trap Capos, Noriel, Bryant Myers y Juhn)","Ya no sé qué hacer
No sé con cuál quedarme
Todas saben, en la cama, maltratarme
Me tienen bien, de sexo me tienen bien

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

La primera se desespera
Se encojona si se lo echo afuera
La segunda tiene la funda
Y me paga pa' que se lo hunda
La tercera me quita el estrés
Polvos corridos, siempre echamos tres
A la cuarta, de una, le bajo la Luna
Pero ella quiere con Maluma y conmigo a la vez

Estoy enamorado de las cuatro
Siempre las busco después de las cuatro
A las cuatro les encanta en cuatro
Y yo nunca fallo, como el 24
De Los Lakers, siempre es la gorra
De chingar, ninguna se enzorra
Estoy meti'o en un lío, y hasta confundi'o
Porque ninguna de mi mente se borra

Me pongo las gafas Cartier, saliendo del aeropuerto
Vesti'o Giuseppe, zapatos en piel
Tú tienes todas mis cuentas de banco
Y el número de la MasterCard, tú eres mi mujer oficial
Me tiene enamorado ese culote con ese pelo rubio
Pero tengo otra pelinegra, que siempre quiere chichar
A veces, hasta le llega al estudio

La pelirroja chichando es la más que se moja
La encojona que me llame y no lo coja
Peleamos y me bota la ropa
Y tengo que llamar la cotorra pa' que la recoja
Tengo una chiquitita nalgona con el pelo corto
Me dice: Papi, vente adentro, sí, me preña
(Bryant Myers)

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

Y estoy meti'o en un lío
A todas, yo quiero darle
Me tienen bien confundío
Ya no sé ni con cuál quedarme
Y es que todas maman bien
Todas me lo hacen bien
Todas quieren chingarme
Encima de billetes de cien

Me tienen en un patín
Comprando en San Valentín
Ya me salieron más caras
Que un reloj de Ulysse Nardin
Es que las babys están dura'
Y ninguna de la' cuatro se ha hecho completa
Dos tienen maridos
Y ninguna de las dos al marido respetan

(Dirty boy)

Cuatro chimbitas
Cuatro personalidades
Dos me hablan bonito
Dos dicen maldades
Diferentes nacionalidades
Pero cuando chingan
Gritan todas por iguales

Quieren que la' lleve pa'l Medallo
Quieren que la' monte en carro del año
Que a una la coja, a la otra la apriete
Y a las otras dos les dé juntas en el baño
Digan qué más quieren hacer
El dirty las va a entretener
En la casa gigante, hay un party en el yate
Que él quiere tener

(No sé si me entiendes, bebé)

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

Estoy enamorado de cuatro babys
Siempre me dan lo que quiero
Chingan cuando yo les digo
Ninguna me pone pero
Dos son casadas, hay una soltera
La otra medio psycho
Y si no la llamo, se desespera

Noriel
Bryant Myers
Dirty boy, Maluma
Versatility, muchachos
Nosotros somos los capos del trap

Mr. Myers
Trap Capos, Maluma
Santana, the Golden Boy
Bryant Myers
Dímelo All Star, baby
Mera Juhn, Yi
Dímelo Ganda"
Reggaeton,Maluma,El Perdedor,"Baby
¿Pa' qué me estás llamando?

Dime si es verdad que él te trae loca
¿Y a vos qué te importa? (¿Ah, sí?)
Aún no lo creo, en tan poco tiempo y ya besas otra boca
¡De malas! (¿Qué?)

Dime cuál fue mi error (dime)
Si mi único delito solo fue amarte
Hoy soy el perdedor (bebé, nomás)
Y él me ha robado el truco para enamorarte (¿qué pasa, mi amor?)

Y dime que me amas, aunque sea mentira
No puedo negarte, los celos me están matando
Y dile en su cara que aún por mí suspiras
Me parte el alma no volver a verte

Y dime que me amas, aunque sea mentira
Sabes que no hay nadie como yo
Y dile en su cara que aún por mí suspiras
No te engañes, no me olvidarás

Está claro que tú
Mereces alguien mejor
No sé en qué fallé
Pero no hay otro como yo (dice)

Oye, ma', dame otra oportunidad
Ya sabes no soy así, solo tú me haces rogar
Mirándome al espejo y peleando con mi ego
Si entre más me alejo, más te pienso

Dime cuál fue mi error
Si mi único delito solo fue amarte
Hoy soy el perdedor
Y él me ha robado el truco para enamorarte

Y dime que me amas, aunque sea mentira
No puedo negarte, los celos me están matando
Y dile en su cara que aún por mí suspiras
Me parte el alma no volver a verte

Y dime que me amas, aunque sea mentira
Sabes que no hay nadie como yo
Y dile en su cara que aún por mí suspiras
No te engañes, no me olvidarás

Y si te da la gana de volver a verme
Estaré disponible para contestarte
Yo sé que por tu parte no sientes rencores
Quizás mañana vuelvas pa' que te enamores

Cuando tomábamos, lo hacíamos, nos filmábamos y veíamos
Éramos dos locos, sin saber pa' dónde íbamos
Pero son cosas del destino
Al pasar el tiempo, tú cogiste tu camino, baby

Está claro que tú (okay)
Mereces alguien mejor (está claro)
No sé en qué fallé
Pero no hay otro como yo

Dime cuál fue mi error
Si mi único delito solo fue amarte
Hoy soy el perdedor (baby)
Y él me ha robado el truco para enamorarte

Y dime que me amas, aunque sea mentira
No puedo negarte, los celos me están matando
Y dile en su cara que aún por mí suspiras
Me parte el alma no volver a verte

Y dime que me amas, aunque sea mentira
Sabes que no hay nadie como yo
Y dile en su cara que aún por mí suspiras
Por mí suspiras, que no, que no, que no

(Dime cuál fue mi error) yo'
Baby (solo fue amarte)
Y te hablo claro (el perdedor)
Desde el bunker, Atlantic Music
Es el Pretty Boy, Dirty Boy, baby
Kevin ADG, Chan El Genio
Los Rude Boyz (Rude Boyz)
Atlantic Music, dímelo Miky (La Sensa)
Y yo soy Maluma, baby

Sabes que
Él no te hace el amor
No te trata bien
Y que yo fui el primero en tu vida"
Reggaeton,Maluma,Borro Cassette,"Ayer me besaste y no podías parar
Y me bailaste hasta el amanecer
Cuando desperté yo te quise llamar
Y ahora me dice que borró cassette

Que no se acuerda de esa noche
Porque ella borró cassette
Dice que no me conoce
Y quiero volverla a ver

Y que los tragos hicieron estrago en su cabeza
Ella con cualquiera no se besa
Quiero que sepa que me interesa
Y no hay un día que no pare de pensar en su belleza

Y que los tragos hicieron estrago en su cabeza
Que ella con cualquiera no se besa
Quiero que sepa que me interesa
Y no hay un día que no pare de pensar en su belleza

Te dije mami, tomáte un trago
Y cuando estés borracha pa' mi casa nos vamos
Me sorprendió cuando sacaste ese cigarro
Tomaste tanto que lo has olvidado

Y tranquila ma, no pasa na’
Enloqueciste pero mas na’
Pedías a grito que te besara en la escalera y en el sofá
Y tranquila ma, no pasa na’
Conozco ya tu debilidad
Bastaron solo un par de copas para conocerte en la intimidad

Y tú mami como dices que no te acuerdas
Como mi cuerpo te calienta
Ven dímelo en la cara y no mientas
Dejemos de jugar

Y tú mami como dices que no te acuerdas
Como mi cuerpo te calienta
Ven dímelo en la cara y no mientas
Dejemos de jugar

Ayer me besaste y no podías parar
Y me bailaste hasta el amanecer
Cuando desperté yo te quise llamar
Y ahora me dice que borró cassette

Que no se acuerda de esa noche
Porque ella borró cassette
Dice que no me conoce
Y quiero volverla a ver

Y que los tragos hicieron estrago en su cabeza
Que ella con cualquiera no se besa
Quiero que sepa que me interesa
Y no hay un día que no pare de pensar en su belleza

Y que los tragos hicieron estrago en su cabeza
Que ella con cualquiera no se besa
Quiero que sepa que me interesa
Y no hay un día que no pare de pensar en su belleza

Te estoy buscando para ver si lo repetimos
Esa noche que bien lo hicimos
Entre tragos nos desvestimos
Las botellas que nos tomamos
A la locura que nos llevaron
Fue mucho lo que vacilamos
Imposible no recordarlo

Y tú mami como dices que no te acuerdas
Como mi cuerpo te calienta
Ven dímelo en la cara y no mientas
Dejemos de jugar

Y tú mami como dices que no te acuerdas
Como mi cuerpo te calienta
Ven dímelo en la cara y no mientas
Dejemos de jugar

Yeah, yeah, oh
Pretty boy
Dirty boy, baby
Y yo soy Maluma baby, oh no
Kevin ADG y Chan el Genio
Rude Boys
Bull Nene
Atlantic Music
¿Que hubo mi reina?
¿Cómo así que no se acuerda?
Hicimos el amor, la pasamos bien
¿Y me va a decir que borró cassette?

¡Naah!"
Reggaeton,Maluma,Hawái,"Deja de mentirte
La foto que subiste con él, diciendo que era tu cielo
Bebé, yo te conozco tan bien, sé que fue pa' darme celos
No te diré quién, pero, llorando por mí, te vieron
Por mí, te vieron

Déjame decirte
Se ve que él te trata bien, que es todo un caballero
Pero eso no cambiará que yo llegué primero
Sé que te va a ir bien, pero
No te quiere como yo te quiero

Puede que no te haga falta nada, aparentemente nada
Hawái de vacaciones, mis felicitaciones
Muy lindo en Instagram lo que posteas
Pa' que yo vea cómo te va, pa' que yo vea

Puede que no te haga falta nada, aparentemente nada
Hawái de vacaciones, mis felicitaciones
Muy lindo en Instagram lo que posteas
Pa' que yo vea cómo te va de bien, pero te haces mal
Porque el amor no se compra con nada

Miéntele a todos tus seguidores
Diles que los tiempos de ahora son mejores
No creo que, cuando te llame, me ignores
Si, después de mí, ya no habrán más amores

Tú y yo fuimos uno
Lo hacíamos en ayunas, antes del desayuno
Fumábamos la hookah y te pasaba el humo
Y ahora, en esta guerra, no gana ninguno

Si me preguntas, nadie tiene culpa
A veces los problemas a uno se le juntan
Déjame hablar, porfa', no me interrumpas
Si te hice algo malo, entonces discúlpame

La gente te lo va a creer
Actúas bien ese papel
Baby
Pero no eres feliz con él

Puede que no te haga falta nada, aparentemente nada
Hawái de vacaciones, mis felicitaciones
Muy lindo en Instagram lo que posteas
Pa' que yo vea cómo te va, pa' que yo vea

Puede que no te haga falta nada, aparentemente nada
Hawái de vacaciones, mis felicitaciones
Muy lindo en Instagram lo que posteas
Pa' que yo vea cómo te va de bien, pero te haces mal
Porque el amor no se compra con nada

(Deja de mentirte)
(La foto que subiste con él, diciendo que era tu cielo)
Mamacita
(Bebé, yo te conozco tan bien)
(Sé que fue pa' darme celos) Maluma, baby
(No te diré quién, pero, llorando por mí, te vieron)
(Por mí, te vieron)

Papi Juancho"
Reggaeton,Maluma,Sobrio,"Quiero aprovechar
Ya que estoy toma'o
Pa' poder decirte toda' las cosa' que me he guarda'o

Sé que no son hora' de llamar
Pero te vi en línea
Y solo quería confirmar si aún eras mi niña

¡Lo siento!
Es que sabe' que me cuesta decir lo que siento, eh
Pero un borracho no miente, bebé, me arrepiento
En serio, pa' pedir perdón, tengo que estar ebrio

Ya que sobrio no me da
(No, no, no, no)
Por eso te estoy llamando
Tengo la necesidad de saber cómo te va
Y si aún me sigue' amando
Lo he intenta'o

Pero sobrio no me da, ah-ah, ah-ah
(No me da y no me da, yeah, yeah)
Por eso e' que estoy tomando
Tengo la necesidad de saber cómo te va
Y si aún me sigue' amando
Lo he intenta'o

Bebé, perdón, sé que no son horas
Pero e' que el trago no colabora (yeah)
Quiero saber si ríes o lloras
Si andas acompañada o andas sola

Yo, por mi parte
No hago otra cosa más que extrañarte
Estoy bebiendo, supuestamente, pa' olvidarte
Yeah, yeah

Pero es obvio
Que me duela, que me tengas odio (what?)
Si a última hora no fui tan mal novio (oh, shit)
Te pienso borracho y lo escondo de sobrio

Yo te quería para matrimonio (honey)
Pero le está' dando a esto un velorio
Cuando tomo, mi orgullo, lo mando al demonio

Ya que sobrio no me da
(No, no, no, no)
Por eso te estoy llamando
(Yeah, yeah)
Tengo la necesidad de saber cómo te va
Y si aún me sigue' amando
Lo he intenta'o

Pero sobrio no me da, ah-ah, ah-ah
(No me da y no me da, yeah, yeah), eh
Por eso e' que estoy tomando
Tengo la necesidad de saber cómo te va
Y si aún me sigue' amando
Lo he intenta'o

(Quiero aprovechar) yeah, yeah
(Ya que estoy toma'o)
Pretty Boy, baby
(Pa' poder decirte toda' las cosa') Maluma, baby
(Que me he guarda'o) once again
(Sé que no son hora' de llamar) dímelo, Edge, Edge
(Pero te vi en línea) Keityn
I love you, baby
(Y solo quería confirmar si aún eras mi niña) el baby de las babies
Ah, Maluma, baby
Muah"
Reggaeton,Maluma,Felices Los 4,"Maluma, baby

Apenas sale el Sol y tú te vas corriendo (corriendo)
Sé que pensarás que esto me está doliendo (doliendo)
Yo no estoy pensando en lo que estás haciendo (haciendo)
Si somos ajenos y así nos queremos (Rude Boyz)

Si conmigo te quedas (si conmigo te quedas)
O con otro tú te vas (o con otro tú te vas)
No me importa un carajo
Porque sé que volverás

Si conmigo te quedas
O con otro tú te vas
No me importa un carajo
Porque sé que volverás

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Te agrandamo' el cuarto

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Yo te acepto el trato

Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato (alright, alright, baby)

Y lo hacemo' otro rato
Lo nuestro no depende de un pacto
Disfruta y solo siente el impacto
El boom-boom que te quema, ese cuerpo de sirena
Tranquila, que no creo en contratos (y tú menos)

Y siempre que se va, regresa a mí
Y felices los 4
No importa el qué dirán, nos gusta así
(Te agrandamos el cuarto, baby)

Y siempre que se va, regresa a mí
Y felices los 4
No importa el qué dirán
Somos tal para cual

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Te agrandamos el cuarto

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Yo te acepto el trato

Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato

Si conmigo te quedas (si conmigo te quedas)
O con otro tú te vas (o con otro tú te vas)
No me importa un carajo
Porque sé que volverás

Si conmigo te quedas
O con otro tú te vas
No me importa un carajo
Porque sé que volverás

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Te agrandamo' el cuarto

Y si con otro pasas el rato
Vamo' a ser feliz, vamo' a ser feliz
Felices los 4
Yo te acepto el trato

Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato
Y lo hacemo' otro rato

(Y siempre que se va, regresa a mí)
Maluma, baby
(No importa el qué dirán, nos gusta así)
Kevin ADG, Chan El Genio (Rude Boyz)

(Y siempre que se va, regresa a mí)
El código secreto, baby
No importa el que dirán (Ily Wonder)
Somos tal para cual

Así lo quiso el destino, mami"
Reggaeton,Maluma,Corazón (part. Nego do Borel),"Alright, alright, baby

Tú me partiste el corazón (Maluma, baby)
Pero, mi amor, no hay problema, no, no (Rube Boyz)
Ahora puedo regalar (¿qué?)
Un pedacito a cada nena, solo un pedacito

Tú me partiste el corazón (ay, mi corazón)
Pero, mi amor, no hay problema, no, no
Ahora puedo regalar (y a qué, y a qué)
Un pedacito a cada nena, solo un pedacito

Ya no vengas más con esos cuentos, mami
Si desde el principio siempre estuve pa' ti
Nunca me avisaron cuál era el problema
Te gusta estar rodando por camas ajenas

Ahora me tocó a mí cambiar el sistema
Andar con gatas nuevas, repartir el corazón
Sin tanta pena, ahora te digo goodbye
Muito obrigado, pa' ti ya no hay

Uoh uoh uoh, uoh uoh uoh
No tengo miedo de decir adiós
Yo quiero repartir meu coração
Uoh uoh uoh, uoh uoh uoh
Ahora te digo goodbye
Muito obrigado, pa' ti ya no hay (Maluma, baby)

Você partiu meu coração (ai, meu coração)
Mas, meu amor, não tem problema, não, não
Que agora vai sobrar então (o quê, o quê)
Un pedacito a cada nena, solo un pedacito

Se eu não guardo nem dinheiro
Que dirá guardar rancor
Você vacilou primeiro
Nosso caso acabou

Uoh uoh uoh, uoh uoh uoh
No tengo miedo de decir adiós
Yo quiero repartir meu coração
Uoh uoh uoh, uoh uoh uoh
Ahora te digo goodbye
Muito obrigado, pa' ti ya no hay (Maluma, baby)

Tú me partiste el corazón (ay, mi corazón)
Pero, mi amor, no hay problema, no, no
Ahora puedo regalar (y a qué, y a qué)
Un pedacito a cada nena, solo un pedacito

Tchau, tchau
Eu não sei falar muito bem português
Mas quero aprender
Pretty Boy, baby, Dirty Boy, baby
Maluma, baby

Tu me partiste el corazón (Maluma baby)
Pero, mi amor, no hay problema (Rude Boyz)
Solo un pedacito
(Maluma, baby)"
